877,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,176,44,0,0,0,0,0,0,0,0,0,0,0,0,88,14,18,27,0,0,37,39,29,66,4,27,33,22,10,4
193,65,188,3,3,0,0,0,0,4,2,6,0,4,18,80,9,7,23,0,0,12,15,13,57,250,14,9,8,8,9
5,0,3,194,87,27,21,3,13,99,37,7,4,111,271,2,0,0,1,0,0,0,0,0,2,113,0,0,0,0,0
0,0,0,40,253,70,56,15,51,273,4,0,18,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10,263,85,57,18,61,324,1,0,21,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,282,105,60,28,69,368,0,0,34,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,234,105,83,29,83,414,0,0,41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,164,128,86,28,94,471,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,17,69,107,50,111,597,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,232,120,74,40,62,428,0,0,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,156,188,55,30,16,27,198,20,0,14,258,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,17,149,54,13,6,3,10,69,49,17,6,101,275,6,0,0,1,0,0,1,1,1,3,198,2,1,0,0,0
249,111,180,1,0,0,0,0,0,0,0,1,0,0,3,104,8,16,25,0,0,18,25,15,80,113,12,13,15,9,2
273,150,122,0,0,0,0,0,0,0,0,0,0,0,0,121,15,20,36,0,0,22,29,19,86,32,19,18,19,12,7
341,165,61,0,0,0,0,0,0,0,0,0,0,0,0,120,15,27,34,0,0,34,34,22,62,5,23,27,20,7,3
338,159,79,0,0,0,0,0,0,0,0,0,0,0,0,109,16,24,32,0,0,25,41,31,64,6,23,21,18,8,6
322,146,86,0,0,0,0,0,0,0,0,0,0,0,0,108,12,20,37,0,0,33,37,26,72,12,30,27,15,9,8
328,142,82,0,0,0,0,0,0,0,0,0,0,0,0,105,11,25,46,0,0,42,26,18,72,17,26,20,18,17,5
295,145,109,0,0,0,0,0,0,0,0,0,0,0,0,100,10,24,32,0,0,27,28,33,76,32,27,32,14,9,7
277,121,149,0,0,0,0,0,0,0,0,0,0,0,2,92,13,21,32,0,0,18,35,28,91,58,22,14,7,11,9
251,101,185,2,0,0,0,0,0,0,0,2,0,1,1,96,6,19,23,0,0,25,12,18,99,92,17,20,12,9,9
193,54,186,4,3,1,0,0,0,5,5,6,0,3,24,72,8,2,18,0,0,8,14,8,66,279,10,9,9,7,6
90,25,111,36,12,5,4,3,2,17,26,25,0,14,130,31,3,1,3,0,0,5,11,7,21,406,5,4,2,1,0
289,125,123,0,0,0,0,0,0,0,0,0,0,0,0,142,11,14,36,0,0,25,36,20,71,32,20,21,23,6,6
273,106,174,0,0,0,0,0,0,0,0,0,0,0,1,93,14,18,23,0,0,21,21,20,84,77,22,23,10,16,4
259,110,172,1,0,1,0,0,0,0,0,1,0,0,3,94,8,19,28,0,0,21,21,11,98,88,18,19,19,5,4
245,109,188,1,0,0,0,0,0,0,0,2,0,0,0,90,16,15,27,0,0,21,23,19,79,94,25,23,15,4,4
250,100,187,3,0,0,0,0,0,0,0,0,0,1,1,97,5,16,27,0,0,16,21,18,98,90,21,20,12,10,7
