1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,406,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,63,98,0,0,73,53,10,0,0,66,30,22,7,3
1,22,174,0,0,0,0,0,0,0,0,0,0,0,0,147,11,18,21,0,0,17,29,14,398,85,15,10,23,9,6
0,0,0,446,19,1,1,0,0,0,0,0,0,234,298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,495,172,124,33,43,14,0,0,36,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,384,210,156,48,87,49,0,0,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,140,219,205,54,159,143,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13,157,211,74,178,256,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,49,188,85,219,356,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,37,235,718,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,26,178,194,75,180,238,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,146,256,34,10,0,0,0,0,0,3,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,183,1,0,0,0,0,0,0,0,0,30,606,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0
12,107,176,0,0,0,0,0,0,0,0,0,0,0,0,245,18,30,45,0,0,33,45,34,118,0,47,33,36,12,9
35,265,32,0,0,0,0,0,0,0,0,0,0,0,0,144,23,53,80,0,0,65,77,24,3,0,73,45,51,15,15
125,354,1,0,0,0,0,0,0,0,0,0,0,0,0,25,34,58,93,0,0,83,64,13,0,0,67,43,22,10,8
86,332,6,0,0,0,0,0,0,0,0,0,0,0,0,66,15,52,81,0,0,70,94,15,0,0,75,57,28,12,11
80,345,4,0,0,0,0,0,0,0,0,0,0,0,0,67,28,44,86,0,0,76,80,15,0,0,72,38,45,12,8
79,325,2,0,0,0,0,0,0,0,0,0,0,0,0,67,34,71,93,0,0,77,78,17,0,0,67,42,32,10,6
65,264,27,0,0,0,0,0,0,0,0,0,0,0,0,120,30,35,80,0,0,71,87,26,3,0,81,50,34,15,12
35,191,83,0,0,0,0,0,0,0,0,0,0,0,0,217,30,42,62,0,0,50,58,40,18,0,57,54,34,20,9
17,127,163,0,0,0,0,0,0,0,0,0,0,0,0,224,19,29,48,0,0,51,50,26,80,0,43,46,42,17,18
1,21,201,0,0,0,0,0,0,0,0,0,0,0,0,133,13,12,24,0,0,19,31,14,379,91,17,14,18,10,2
0,0,31,1,0,0,0,0,0,0,0,0,0,0,41,12,0,0,0,0,0,0,2,1,157,749,2,2,2,0,0
39,259,33,0,0,0,0,0,0,0,0,0,0,0,0,161,27,37,71,0,0,61,66,37,7,0,72,58,46,20,6
17,184,107,0,0,0,0,0,0,0,0,0,0,0,0,224,26,27,63,0,0,58,57,25,32,0,51,47,49,20,13
14,172,136,0,0,0,0,0,0,0,0,0,0,0,0,220,16,27,58,0,0,39,69,40,55,0,47,44,27,16,20
17,152,137,0,0,0,0,0,0,0,0,0,0,0,0,237,25,27,52,0,0,47,56,31,71,0,42,48,33,12,13
11,137,152,0,0,0,0,0,0,0,0,0,0,0,0,235,18,30,55,0,0,43,58,24,67,0,55,39,40,24,12
